Time,ADXL_Acceleration_X,ADXL_Acceleration_Y,ADXL_Acceleration_Z,Altitude,IMU_Acceleration_X,IMU_Acceleration_Y,IMU_Acceleration_Z,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Euler_Angle_X,Euler_Angle_Y,Euler_Angle_Z,Gravity_X,Gravity_Y,Gravity_Z,Kalman_Acceleration,Kalman_Velocity,Kalman_Altitude,Orientation(Beta)
54.576719522476196,10.1596894,0.3138128,-1.8828768,0.1250019073777371,-9.73,-0.5700000000000001,-1.33,-0.04,-0.03,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.043927203143239425,0.6509433905184461,0.1443873898630695,8.5625
54.61310935020447,10.0812362,0.3138128,-1.8828768,-0.5625085831998169,-9.74,-0.55,-1.34,-0.06,-0.01,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.07707255806330482,0.20249259037410083,-0.29321359988074097,8.5625
54.64873743057251,10.1204628,0.3530394,-1.8436502,-0.5625085831998169,-9.75,-0.56,-1.33,-0.05,-0.02,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06791526098954911,0.03171921181285339,-0.4605645251305608,8.5625
54.68192481994629,10.0812362,0.3530394,-1.8436502,-0.5625085831998169,-9.74,-0.56,-1.34,-0.04,-0.01,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.07615118357901159,-0.03062365391965553,-0.5244288828316183,8.5625
54.717296838760376,10.1204628,0.3530394,-1.8436502,-1.375020981155108,-9.73,-0.5700000000000001,-1.33,-0.04,-0.03,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06403178102867199,-0.5402033683916525,-1.0613247093185763,8.5625
54.75316572189331,10.1204628,0.3138128,-1.8828768,0.5000076295109483,-9.75,-0.56,-1.34,-0.05,-0.02,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06433972865839523,0.41742559776406807,-0.08304171766894286,8.5625
54.787678241729736,10.1204628,0.392266,-1.8436502,0.687510490577554,-9.76,-0.56,-1.35,-0.06,-0.02,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06811994716598259,0.8667322800832175,0.40826150544914924,8.5625
54.82417416572571,10.1204628,0.3138128,-1.8828768,-1.0000152590218967,-9.73,-0.56,-1.34,-0.04,-0.02,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06190833548412163,-0.019934681585829117,-0.4693500273393321,8.5625
54.86010956764221,10.0812362,0.3530394,-1.9221034,-1.0000152590218967,-9.76,-0.54,-1.32,-0.06,-0.02,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.08188164676623269,-0.3477858939467338,-0.8047234232895258,8.5625
54.89645218849182,10.1596894,0.3530394,-1.8044235999999998,-0.687510490577554,-9.73,-0.56,-1.34,-0.03,-0.02,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.04750738651050695,-0.27006480489267926,-0.7353588778268225,8.5625
54.93041276931763,10.198916,0.3530394,-1.8828768,0.5000076295109483,-9.75,-0.5700000000000001,-1.35,-0.05,-0.03,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.03121382991051161,0.4686118373805655,0.040300573662680916,8.5625
54.9668390750885,10.1596894,0.3530394,-1.8436502,-0.8125123979552911,-9.73,-0.56,-1.3,-0.03,-0.02,0.03,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.03397547123559226,-0.06498079220665481,-0.49185826696612595,8.5625
55.00277352333069,10.1204628,0.3530394,-1.8828768,-2.750041962310216,-9.74,-0.56,-1.3800000000000001,-0.04,-0.02,-0.03,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.052795303677841174,-1.4490478918982481,-1.9185938208758562,8.5625
55.03805375099182,10.1204628,0.3138128,-1.8828768,-2.6875410086213476,-9.77,-0.54,-1.33,-0.07,-0.02,-0.03,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06874965294006091,-1.8863687409022547,-2.4227769789304463,8.5625
55.074480056762695,10.1204628,0.3530394,-1.9221034,0.1250019073777371,-9.73,-0.56,-1.32,-0.03,-0.01,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.0582347818365196,-0.2777677006032977,-0.8390519075674179,8.5625
55.10971999168396,10.1204628,0.3138128,-1.8436502,-2.1875333791103992,-9.73,-0.52,-1.34,-0.03,0.01,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.055593164952603476,-1.0918416391153165,-1.6937838439883746,8.5625
55.1460816860199,10.0812362,0.3530394,-1.9221034,-1.8750286106660563,-9.77,-0.56,-1.33,-0.07,-0.02,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.08383250980993767,-1.1812254328397396,-1.8228903196605404,8.5625
55.18039631843567,10.1204628,0.3530394,-1.8828768,-0.2500038147554742,-9.74,-0.56,-1.35,-0.04,-0.01,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06598664341527741,-0.221071218080243,-0.8458014997977081,8.5625
55.21662759780884,10.1204628,0.3530394,-1.8828768,-0.5625085831998169,-9.74,-0.56,-1.34,-0.04,-0.02,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06125950515439632,-0.04560966896399882,-0.6699236560579074,8.5625
55.25265693664551,10.0812362,0.3138128,-1.8828768,-1.6250247959105821,-9.74,-0.5700000000000001,-1.37,-0.04,-0.03,-0.03,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.07440617730470928,-0.6321705392947611,-1.273625972299858,8.5625
55.28718066215515,10.1204628,0.3530394,-1.9221034,-0.3125047684443427,-9.73,-0.58,-1.35,-0.03,-0.04,-0.03,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05982674849510925,-0.046496023101373685,-0.6754277888372591,8.5625
55.322227478027344,10.1204628,0.3530394,-1.8828768,-0.6250095368886854,-9.74,-0.55,-1.36,-0.05,-0.01,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06327989989359324,-0.017442284499911285,-0.6442391494692272,8.5625
55.357967376708984,10.1204628,0.3530394,-1.8828768,-1.2500190737773709,-9.73,-0.56,-1.33,-0.03,-0.01,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.056913199938918725,-0.3866178267222521,-1.0268085270218978,8.5625
55.393819093704224,10.1204628,0.3530394,-1.8436502,-0.5625085831998169,-9.75,-0.54,-1.31,-0.04,-0.01,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.058820094480361684,-0.09685971904596702,-0.7388215040895292,8.5625
55.4293429851532,10.1204628,0.2745862,-1.9221034,-2.5625391012436105,-9.73,-0.55,-1.37,-0.04,-0.01,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05943157318423818,-1.2059076999643257,-1.8912490499969556,8.5625
55.4654483795166,10.0812362,0.3530394,-1.9221034,-0.8125123979552911,-9.71,-0.56,-1.33,-0.07,-0.01,0.03,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.08480468783745258,-0.5201618332252638,-1.2261599129685155,8.5625
55.50079154968262,10.1204628,0.392266,-1.8828768,0.1250019073777371,-9.72,-0.56,-1.33,-0.02,-0.02,0.03,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05893461896651408,0.3085900116467475,-0.38014344401957845,8.5625
55.53521132469177,10.1204628,0.3530394,-1.8828768,-0.5625085831998169,-9.75,-0.56,-1.36,-0.04,-0.02,0.03,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.059390835592803254,0.19162165752175775,-0.49124499116339726,8.5625
55.570552587509155,10.1204628,0.3138128,-1.8828768,-0.2500038147554742,-9.75,-0.56,-1.33,-0.05,-0.01,0.03,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06315529799016507,0.33053885840145725,-0.33655976053944614,8.5625
55.60673451423645,10.1204628,0.3530394,-1.9221034,-1.500022888532845,-9.74,-0.55,-1.35,-0.04,-0.01,0.03,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.0605658947423747,-0.391367001522113,-1.0667444318694497,8.5625
55.64242100715637,10.1204628,0.3530394,-1.8436502,-0.18750286106660563,-9.74,-0.5700000000000001,-1.35,-0.04,-0.01,0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.059780580069796176,0.1520449521760569,-0.5168296829667258,8.5625
55.67932057380676,10.1204628,0.3530394,-1.8828768,0.6250095368886854,-9.76,-0.56,-1.32,-0.06,-0.01,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06687772290995246,0.8567954775134944,0.20668089360380915,8.5625
55.71537661552429,10.1204628,0.3530394,-1.8828768,-0.5625085831998169,-9.74,-0.56,-1.31,-0.05,-0.01,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06520748627517617,0.3607232469293303,-0.2677997128697992,8.5625
55.75061249732971,10.1204628,0.3530394,-1.8828768,-0.5625085831998169,-9.74,-0.56,-1.33,-0.05,-0.02,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06473721944231262,0.1719571089717995,-0.44914038034855885,8.5625
55.78385305404663,10.1596894,0.3138128,-1.8828768,1.6250247959105821,-9.76,-0.54,-1.36,-0.03,-0.02,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.04283733428031155,1.3760381719875463,0.8599817816602368,8.5625
55.81935691833496,10.1204628,0.392266,-1.9221034,-0.37500572213321126,-9.72,-0.56,-1.36,-0.02,-0.01,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.04780342598980685,0.605794702171917,0.09900348498774447,8.5625
55.85549736022949,10.1596894,0.3138128,-1.9221034,0.5625085831998169,-9.72,-0.56,-1.36,-0.06,-0.01,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.049343247095858425,0.8738586948451162,0.39967907344999054,8.5625
55.88909888267517,10.1204628,0.3530394,-1.8436502,0.5625085831998169,-9.75,-0.56,-1.34,-0.06,-0.02,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06412790356458625,0.9506961419033496,0.5131635354401083,8.5625
55.925524950027466,10.1204628,0.3530394,-1.8828768,0.5625085831998169,-9.75,-0.55,-1.33,-0.03,-0.01,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05711343405062977,0.9574706247218211,0.5570683384267323,8.5625
55.9616322517395,10.0812362,0.3138128,-1.8828768,-0.3125047684443427,-9.74,-0.5700000000000001,-1.32,-0.05,-0.03,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.07695340533990994,0.39880345927213445,0.020661424632529957,8.5625
55.997976779937744,10.1204628,0.3530394,-1.8436502,-0.06250095368886854,-9.72,-0.56,-1.33,-0.02,-0.02,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05689482888205669,0.3358694323728139,-0.02654677537115921,8.5625
56.032005310058594,10.0812362,0.3530394,-1.8828768,-1.8125276569771878,-9.73,-0.55,-1.37,-0.04,-0.01,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.07326869317327478,-0.7378251195424717,-1.148715413006077,8.5625
56.06841444969177,10.1204628,0.3138128,-1.9221034,-1.6250247959105821,-9.72,-0.55,-1.35,-0.02,-0.01,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05592305184638578,-1.0156899973736206,-1.4593718329027086,8.5625
56.1042594909668,10.1204628,0.3530394,-1.8436502,0.2500038147554742,-9.74,-0.56,-1.33,-0.05,-0.02,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.062158767448944136,0.051854464410454826,-0.39351206003557304,8.5625
56.139248847961426,10.1596894,0.3138128,-1.9221034,0.1250019073777371,-9.75,-0.56,-1.34,-0.06,-0.02,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05318716570292252,0.36179137163857705,-0.06566902529107271,8.5625
56.176064014434814,10.1204628,0.3138128,-1.8044235999999998,-2.3125352864881363,-9.73,-0.55,-1.33,-0.02,-0.02,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05062510143631955,-1.0396885970081504,-1.480108294085735,8.5625
56.21202206611633,10.1204628,0.3138128,-1.8436502,-0.687510490577554,-9.73,-0.55,-1.32,-0.03,-0.02,0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05345883785784325,-0.5307555920084457,-0.9933363365968207,8.5625
56.247971534729004,10.1204628,0.3138128,-1.8828768,-0.6250095368886854,-9.73,-0.55,-1.35,-0.04,-0.02,0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.0578983029387471,-0.2949833911770815,-0.7677917066802474,8.5625
56.281519412994385,10.0812362,0.3138128,-1.8044235999999998,1.0000152590218967,-9.72,-0.5700000000000001,-1.35,-0.02,-0.03,0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06607056048678378,0.7494119599453681,0.3429295193357862,8.5625
56.317423820495605,10.1204628,0.3138128,-1.8828768,-1.500022888532845,-9.73,-0.58,-1.35,-0.03,-0.04,0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05771551809228388,-0.3832704530490002,-0.8101409177678971,8.5625
56.353089570999146,10.1204628,0.3530394,-1.8828768,-0.37500572213321126,-9.73,-0.5700000000000001,-1.35,-0.03,-0.03,0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05537628475614004,-0.11251059775203226,-0.5405454477849487,8.5625
56.38798809051514,10.1204628,0.3530394,-1.9221034,-1.3125200274662394,-9.73,-0.56,-1.37,-0.03,-0.02,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05480173226436669,-0.5761118489309516,-1.0290391906871879,8.5625
56.423420667648315,10.1204628,0.3530394,-1.9221034,-1.3125200274662394,-9.74,-0.53,-1.36,-0.04,-0.02,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05828672329183311,-0.7371025566380587,-1.2154688353831284,8.5625
56.45935893058777,10.1204628,0.3530394,-1.9221034,-1.8125276569771878,-9.74,-0.55,-1.34,-0.05,-0.01,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06289459907208707,-1.0877842673282547,-1.6021786916353828,8.5625
56.49432730674744,10.1204628,0.3530394,-1.8828768,-2.5000381475547417,-9.74,-0.56,-1.33,-0.04,-0.02,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.060480605293782595,-1.6085443097748762,-2.182754354257723,8.5625
56.52992343902588,10.1204628,0.3530394,-1.8436502,-2.5625391012436105,-9.77,-0.54,-1.36,-0.07,-0.02,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.07079180294205419,-1.806586626734343,-2.443585733610492,8.5625
56.566174268722534,10.0812362,0.3138128,-1.9221034,-0.37500572213321126,-9.76,-0.58,-1.32,-0.04,-0.02,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.07682246004083385,-0.49685581679216906,-1.161448883708535,8.5625
56.60234189033508,10.1204628,0.3138128,-1.8044235999999998,-0.8125123979552911,-9.74,-0.56,-1.35,-0.05,-0.02,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06781960281425044,-0.27329185490242336,-0.9477076253106707,8.5625
56.63747048377991,10.1204628,0.3138128,-1.8436502,-0.3125047684443427,-9.75,-0.56,-1.35,-0.06,-0.01,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06905616720754881,0.11521031518502695,-0.5503708885401741,8.5625
56.673595905303955,10.0812362,0.3530394,-1.8828768,-0.18750286106660563,-9.73,-0.5700000000000001,-1.35,-0.04,-0.03,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.07643685807001115,0.3324352601272679,-0.31973397486169286,8.5625
56.71031928062439,10.1204628,0.3530394,-1.8436502,-1.3125200274662394,-9.73,-0.56,-1.33,-0.03,-0.01,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.0604582991454326,-0.2939331103558028,-0.9424853490759859,8.5625
56.74659585952759,10.1204628,0.3530394,-1.9221034,-1.9375295643549248,-9.74,-0.55,-1.34,-0.03,-0.03,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05617553399335608,-0.9047507415688063,-1.575000590720641,8.5625
56.78139591217041,10.1204628,0.3138128,-1.8828768,-1.1875181200885023,-9.73,-0.56,-1.37,-0.03,-0.02,-0.03,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.054965321820557356,-0.654323241360497,-1.3421297050027063,8.5625
56.81716561317444,10.1204628,0.3530394,-1.8828768,-1.4375219348439765,-9.73,-0.56,-1.33,-0.04,-0.02,-0.03,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.058322377521139286,-0.6999877828893686,-1.4109853310868041,8.5625
56.85257387161255,10.1204628,0.3138128,-1.8828768,-0.18750286106660563,-9.73,-0.5700000000000001,-1.35,-0.03,-0.03,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.0555043726120497,0.05278525673670087,-0.6480117132103406,8.5625
56.88716006278992,10.1204628,0.2745862,-1.9221034,-1.2500190737773709,-9.73,-0.55,-1.3800000000000001,-0.05,-0.02,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06214921386303782,-0.3089710437054635,-1.027034851742574,8.5625
56.923035621643066,10.1204628,0.3530394,-1.8828768,-0.06250095368886854,-9.75,-0.55,-1.34,-0.05,-0.01,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.0638618372184803,0.2802554130425629,-0.4223853235280016,8.5625
56.959495306015015,10.1204628,0.3530394,-1.8828768,-0.06250095368886854,-9.72,-0.55,-1.35,-0.02,-0.01,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05336675357852928,0.49338443444190144,-0.19134523789087735,8.5625
56.99546813964844,10.1204628,0.3138128,-1.8828768,-1.6250247959105821,-9.74,-0.55,-1.34,-0.05,-0.01,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06161606128843067,-0.3993886600446879,-1.0901709547850644,8.5625
57.03100895881653,10.1596894,0.3138128,-1.8828768,-1.500022888532845,-9.74,-0.56,-1.34,-0.05,-0.01,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.04942096673265056,-0.6421294939554494,-1.354141425417149,8.5625
57.06712746620178,10.1204628,0.3138128,-1.9221034,-1.8125276569771878,-9.74,-0.56,-1.34,-0.06,-0.01,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06417354465824332,-0.9105783755572083,-1.6521454711719026,8.5625
57.103124141693115,10.1596894,0.3138128,-1.9221034,-1.4375219348439765,-9.74,-0.56,-1.34,-0.05,-0.02,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05007785276588464,-0.761206453872968,-1.5287171997477638,8.5625
57.138179779052734,10.1204628,0.3530394,-1.96133,-0.18750286106660563,-9.73,-0.56,-1.36,-0.05,-0.02,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.060611057474965806,0.061223652686053454,-0.6922460479772892,8.5625
57.17396330833435,10.1204628,0.3530394,-1.8436502,-0.3125047684443427,-9.71,-0.54,-1.35,-0.01,-0.02,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.048834706417567875,0.2883217900925634,-0.4517604560224356,8.5625
57.21046209335327,10.1204628,0.3530394,-1.8828768,0.1250019073777371,-9.72,-0.56,-1.33,-0.02,-0.02,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.04933040859049731,0.635016736642559,-0.08362276848787542,8.5625
57.24746060371399,10.1204628,0.3138128,-1.8828768,-1.375020981155108,-9.73,-0.56,-1.34,-0.04,-0.02,0.03,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05687054242426919,-0.18600618824761994,-0.8910792190886194,8.5625
57.28243660926819,10.0812362,0.3530394,-1.8828768,-2.0000305180437934,-9.78,-0.56,-1.3800000000000001,-0.08,-0.02,-0.03,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.08787653331182843,-0.8550016307648294,-1.593401015891514,8.5625
57.31846570968628,10.1204628,0.3138128,-1.8436502,-1.6875257495994507,-9.73,-0.55,-1.35,-0.05,-0.02,-0.03,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.07080082342139474,-0.8964783004835178,-1.6642005645645053,8.5625
57.353307008743286,10.1204628,0.3138128,-1.8436502,-1.6875257495994507,-9.73,-0.56,-1.36,-0.03,-0.02,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05890175064036274,-0.8940349713916319,-1.690459806557784,8.5625
57.387375354766846,10.1204628,0.3530394,-1.8436502,-0.5625085831998169,-9.75,-0.56,-1.33,-0.04,-0.01,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05932672326243075,-0.21531860721218787,-0.9907021194207827,8.5625
57.42335867881775,10.1204628,0.3530394,-1.8828768,-1.1875181200885023,-9.73,-0.56,-1.33,-0.03,-0.02,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.055835837691089726,-0.3315685107056513,-1.1177757711885357,8.5625
57.45986747741699,10.1204628,0.3530394,-1.9221034,-1.7500267032883192,-9.75,-0.55,-1.34,-0.05,-0.01,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06224076979549337,-0.715016242060093,-1.5215451636229638,8.5625
57.49592137336731,10.1204628,0.3530394,-1.8828768,0.1250019073777371,-9.74,-0.56,-1.32,-0.04,-0.02,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06019362573723282,0.30929771213244805,-0.4912494161040901,8.5625
57.531710624694824,10.1204628,0.3138128,-1.8828768,-0.06250095368886854,-9.73,-0.56,-1.34,-0.03,-0.01,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05604138263517892,0.5622169328245019,-0.21648349231847608,8.5625
57.56795334815979,10.1204628,0.2745862,-1.8828768,-0.9375143053330282,-9.73,-0.55,-1.32,-0.02,-0.03,0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05132037920154887,0.10522019786872155,-0.6643349895854962,8.5625
57.603739738464355,10.1204628,0.392266,-1.8436502,-1.2500190737773709,-9.74,-0.55,-1.34,-0.04,-0.01,0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05736871294366869,-0.2562636382715677,-1.0327399890160116,8.5625
57.63868069648743,10.0812362,0.3138128,-1.8828768,-0.687510490577554,-9.74,-0.54,-1.36,-0.04,-0.01,0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.07330601076747685,-0.04586771734425166,-0.8182443343847975,8.5625
57.67471766471863,10.1204628,0.3530394,-1.96133,-0.7500114442664225,-9.76,-0.5700000000000001,-1.32,-0.06,-0.03,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.07055102658069212,-0.0059476713939592765,-0.7757978840196695,8.5625
57.71113562583923,10.1204628,0.3138128,-1.8436502,-2.4375371938658734,-9.74,-0.56,-1.28,-0.05,-0.01,0.05,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06623078874613836,-1.029568758930641,-1.8253855761514957,8.5625
57.747074604034424,10.1204628,0.3138128,-1.8436502,-0.5625085831998169,-9.75,-0.56,-1.33,-0.06,-0.01,0.05,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06860022523184207,-0.23681799788253688,-1.0416016627953475,8.5625
57.78316259384155,10.0812362,0.3530394,-1.8436502,0.18750286106660563,-9.75,-0.55,-1.36,-0.06,-0.01,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.08359570252121473,0.5179911934601816,-0.26863262273065225,8.5625
57.81935906410217,10.1596894,0.2745862,-1.8828768,-1.6875257495994507,-9.75,-0.5700000000000001,-1.34,-0.04,-0.01,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05169748692129569,-0.36584390164212943,-1.1577956825771063,8.5625
57.8541898727417,10.0812362,0.3138128,-1.9221034,-1.1875181200885023,-9.72,-0.55,-1.32,-0.02,-0.01,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06448176780600488,-0.37796565206581134,-1.1812642831196378,8.5625
57.88835620880127,10.1596894,0.3138128,-1.8828768,-2.1875333791103992,-9.73,-0.56,-1.34,-0.05,-0.01,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05021221712922504,-0.9645293589859212,-1.8204253819615,8.5625
57.92419672012329,10.0812362,0.3530394,-1.8828768,-1.500022888532845,-9.74,-0.58,-1.34,-0.04,-0.04,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.07138819336055863,-0.7527815812404344,-1.6310224598797756,8.5625
57.96041655540466,10.1204628,0.2745862,-1.8828768,-2.1875333791103992,-9.75,-0.56,-1.33,-0.06,-0.02,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.07006386554064079,-1.078725223578658,-1.9924626068287032,8.5625
57.99632978439331,10.1596894,0.2745862,-1.8828768,-0.2500038147554742,-9.74,-0.5700000000000001,-1.36,-0.04,-0.03,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.047927700191472286,0.007108651056974891,-0.9065981503223381,8.5625
58.03236651420593,10.1204628,0.3138128,-1.8828768,-0.4375066758220798,-9.73,-0.56,-1.34,-0.03,-0.01,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.052752321828150615,0.2921955784249699,-0.6103153911696668,8.5625
58.0686399936676,10.1204628,0.3530394,-1.8828768,-0.5625085831998169,-9.73,-0.56,-1.33,-0.06,-0.01,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.06504509005007614,0.31300289311101476,-0.5762319212560915,8.5625
58.104390144348145,10.1204628,0.2745862,-1.9221034,-0.9375143053330282,-9.74,-0.5700000000000001,-1.32,-0.04,-0.03,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.0610366073580943,0.08366255392365546,-0.8002194890059895,8.5625
58.13928008079529,10.1204628,0.392266,-1.9221034,-0.4375066758220798,-9.75,-0.55,-1.3900000000000001,-0.03,-0.03,0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05627042748424496,0.2972714874513219,-0.5703200668713159,8.5625
58.17507004737854,10.0812362,0.3530394,-1.9221034,-1.1875181200885023,-9.73,-0.54,-1.35,-0.04,-0.03,-0.01,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.07305430441617883,-0.08490482151714118,-0.9559508390190623,8.5625
58.2113618850708,10.0812362,0.3138128,-1.8436502,-0.2500038147554742,-9.76,-0.5700000000000001,-1.32,-0.06,-0.03,0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.0848127838413884,0.34646781309164615,-0.5113289201930493,8.5625
58.24725699424744,10.1596894,0.3530394,-1.8828768,-1.5625238422217136,-9.73,-0.55,-1.32,-0.03,-0.02,0.04,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.04834599876609576,-0.30549470435631987,-1.1704744668399034,8.5625
58.28376293182373,10.1204628,0.3138128,-1.8828768,-0.37500572213321126,-9.73,-0.56,-1.36,-0.03,-0.02,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05284866605264085,0.18951471745035015,-0.6721469212468916,8.5625
58.32016730308533,10.1204628,0.3138128,-1.8828768,0.5000076295109483,-9.74,-0.55,-1.34,-0.04,-0.01,-0.02,0,-81.4375,157.9375,-9.69,-0.54,-1.34,-0.05769899248387381,0.9057555741820408,0.07079898412912078,8.5625
